fecha,t_nac_media,t_nac_max,t_nac_min,sensacion_nac,ciudades_usadas,HDD,CDD,año,mes,fuente
2022-05-15,13.76039205801186,16.987208309027427,10.399868564444343,16.450906004838913,3,4.23960794198814,0.0,2022,5,Open-Meteo (ERA5) + INE Padrón
2022-05-16,13.701275150444095,17.705930015746326,9.619125466001918,17.85515083207126,3,4.298724849555905,0.0,2022,5,Open-Meteo (ERA5) + INE Padrón
2022-05-17,14.309603743121171,18.36117309547865,10.13363914583705,18.672283230909905,3,3.690396256878829,0.0,2022,5,Open-Meteo (ERA5) + INE Padrón
2022-05-18,15.501693464574902,20.175785416547576,10.672271436662193,20.514625607532892,3,2.4983065354250975,0.0,2022,5,Open-Meteo (ERA5) + INE Padrón
2022-05-19,16.42116031522035,20.9342356994603,11.851532069908263,20.767001456862207,3,1.5788396847796484,0.0,2022,5,Open-Meteo (ERA5) + INE Padrón
2022-05-20,16.503617436386246,20.6574409478374,11.841701819838075,20.281909127703177,3,1.4963825636137535,0.0,2022,5,Open-Meteo (ERA5) + INE Padrón
2022-05-21,16.958593478280335,21.90071252178349,11.61119488757528,21.972764895360058,3,1.041406521719665,0.0,2022,5,Open-Meteo (ERA5) + INE Padrón
2022-05-22,15.86988877479174,20.313525964677634,12.082012917083052,19.790419271444925,3,2.1301112252082604,0.0,2022,5,Open-Meteo (ERA5) + INE Padrón
2022-05-23,15.160353421089424,19.103341393596832,11.36275685920159,18.846369764989714,3,2.8396465789105765,0.0,2022,5,Open-Meteo (ERA5) + INE Padrón
2022-05-24,13.056065090013927,15.968254115015895,10.545011853936362,15.715672328364713,3,4.943934909986073,0.0,2022,5,Open-Meteo (ERA5) + INE Padrón
2022-05-25,11.631384533339212,15.212163978726048,8.013849264808009,14.17116622095315,3,6.368615466660788,0.0,2022,5,Open-Meteo (ERA5) + INE Padrón
2022-05-26,13.235733775534403,17.99903079980266,8.330576492497482,17.254336564096313,3,4.764266224465597,0.0,2022,5,Open-Meteo (ERA5) + INE Padrón
2022-05-27,15.329525042487987,20.239564334837716,10.37948500517799,20.08387975996898,3,2.6704749575120132,0.0,2022,5,Open-Meteo (ERA5) + INE Padrón
2022-05-28,16.35564791800249,21.003615611290982,11.40233687378858,21.148066001643276,3,1.6443520819975106,0.0,2022,5,Open-Meteo (ERA5) + INE Padrón
2022-05-29,15.788739196641274,19.183362150324946,12.030242505802999,18.564208079685265,3,2.2112608033587264,0.0,2022,5,Open-Meteo (ERA5) + INE Padrón
2022-05-30,14.149391657868328,16.536894277855716,10.974111758273823,16.427944337808377,3,3.8506083421316717,0.0,2022,5,Open-Meteo (ERA5) + INE Padrón
2022-05-31,14.779534959986794,19.15884889404966,10.333783707156464,18.913301288563176,3,3.220465040013206,0.0,2022,5,Open-Meteo (ERA5) + INE Padrón
2022-06-01,15.423952561756519,18.880909222286732,11.999622027361735,18.978485271940343,3,2.5760474382434815,0.0,2022,6,Open-Meteo (ERA5) + INE Padrón
2022-06-02,15.090372926651604,18.328546969343222,11.489484128213975,18.797236874637996,3,2.909627073348396,0.0,2022,6,Open-Meteo (ERA5) + INE Padrón
2022-06-03,15.476387749639171,18.544138872991045,12.441548982457734,18.10475986567299,3,2.523612250360829,0.0,2022,6,Open-Meteo (ERA5) + INE Padrón
2022-06-04,14.893104726950826,18.081147483308413,11.546555241731,18.49767436948698,3,3.106895273049174,0.0,2022,6,Open-Meteo (ERA5) + INE Padrón
2022-06-05,15.581598563064617,19.946158053938795,10.994233135144057,19.857551526801238,3,2.4184014369353832,0.0,2022,6,Open-Meteo (ERA5) + INE Padrón
2022-06-06,16.27752643116739,20.24547968095039,11.567210969763796,19.608354367843244,3,1.7224735688326085,0.0,2022,6,Open-Meteo (ERA5) + INE Padrón
2022-06-07,16.826697969920133,20.50127826688035,12.347121463189206,20.371972890103784,3,1.173302030079867,0.0,2022,6,Open-Meteo (ERA5) + INE Padrón
2022-06-08,16.51063755628238,19.422185852320638,13.133739761387732,19.492112139133326,3,1.4893624437176207,0.0,2022,6,Open-Meteo (ERA5) + INE Padrón
2022-06-09,17.05665852720092,20.674494087035693,13.349984417818714,20.785213577469094,3,0.9433414727990801,0.0,2022,6,Open-Meteo (ERA5) + INE Padrón
2022-06-10,17.731630375967327,21.98128647177404,12.9575620813616,22.34020993072214,3,0.2683696240326725,0.0,2022,6,Open-Meteo (ERA5) + INE Padrón
2022-06-11,18.421448984455008,22.121100936491967,13.987095669657297,22.524907149713137,3,0.0,0.421448984455008,2022,6,Open-Meteo (ERA5) + INE Padrón
2022-06-12,18.708932676253124,23.284081622392613,14.099726453803166,23.505740601849844,3,0.0,0.7089326762531236,2022,6,Open-Meteo (ERA5) + INE Padrón
2022-06-13,19.373433545985627,24.019575443813814,14.074680883814434,23.703254885229057,3,0.0,1.3734335459856268,2022,6,Open-Meteo (ERA5) + INE Padrón
2022-06-14,19.74406929553848,24.369569526602426,14.37075238347111,23.50377713796136,3,0.0,1.7440692955384804,2022,6,Open-Meteo (ERA5) + INE Padrón
2022-06-15,19.956456423726973,24.7407355524196,15.178830892182322,24.835080741525875,3,0.0,1.9564564237269728,2022,6,Open-Meteo (ERA5) + INE Padrón
2022-06-16,19.851830094190984,24.456033868258427,15.26750365076446,24.139086641978523,3,0.0,1.8518300941909835,2022,6,Open-Meteo (ERA5) + INE Padrón
