fecha,ciudad,latitud,longitud,temperatura_max,temperatura_min,temperatura_media,sensacion_max,sensacion_min,hora_amanecer,hora_atardecer,radiacion_acumulada,viento_max,precipitacion_total,año,mes,dia,fuente,HDD,CDD
2022-02-28,Barcelona,41.441124,2.2014387,14.2,9.3,11.4,11.5,7.6,08:27,19:40,11.09,16.5,0.0,2022,2,28,Open-Meteo (ERA5),6.6,0.0
2022-03-01,Barcelona,41.441124,2.2014387,15.9,4.8,10.0,13.5,2.4,08:25,19:41,16.06,16.8,0.0,2022,3,1,Open-Meteo (ERA5),8.0,0.0
2022-03-02,Barcelona,41.441124,2.2014387,15.0,5.7,10.4,12.3,3.8,08:24,19:42,10.05,19.0,1.9,2022,3,2,Open-Meteo (ERA5),7.6,0.0
2022-03-03,Barcelona,41.441124,2.2014387,16.0,5.8,11.4,13.6,3.3,08:22,19:43,14.83,22.2,0.0,2022,3,3,Open-Meteo (ERA5),6.6,0.0
2022-03-04,Barcelona,41.441124,2.2014387,15.8,6.7,11.4,13.3,4.6,08:20,19:44,13.29,20.6,0.1,2022,3,4,Open-Meteo (ERA5),6.6,0.0
2022-03-05,Barcelona,41.441124,2.2014387,15.3,9.2,11.5,11.7,7.2,08:19,19:45,9.33,17.6,2.3,2022,3,5,Open-Meteo (ERA5),6.5,0.0
2022-03-06,Barcelona,41.441124,2.2014387,12.0,9.1,10.3,9.9,7.5,08:17,19:47,7.14,12.3,5.8,2022,3,6,Open-Meteo (ERA5),7.699999999999999,0.0
2022-03-07,Barcelona,41.441124,2.2014387,12.7,8.6,10.4,9.8,6.8,08:16,19:48,13.76,12.7,1.0,2022,3,7,Open-Meteo (ERA5),7.6,0.0
2022-03-08,Barcelona,41.441124,2.2014387,13.1,5.5,9.2,10.3,3.0,08:14,19:49,8.19,16.2,3.3,2022,3,8,Open-Meteo (ERA5),8.8,0.0
2022-03-09,Barcelona,41.441124,2.2014387,13.0,6.7,10.3,11.8,4.5,08:12,19:50,14.34,11.2,8.0,2022,3,9,Open-Meteo (ERA5),7.699999999999999,0.0
2022-03-10,Barcelona,41.441124,2.2014387,14.4,6.5,10.3,11.8,5.0,08:11,19:51,11.62,20.8,0.6,2022,3,10,Open-Meteo (ERA5),7.699999999999999,0.0
2022-03-11,Barcelona,41.441124,2.2014387,14.2,8.0,11.7,11.9,6.5,08:09,19:52,9.51,19.1,2.3,2022,3,11,Open-Meteo (ERA5),6.300000000000001,0.0
2022-03-12,Barcelona,41.441124,2.2014387,12.8,8.5,11.5,11.4,6.2,08:07,19:53,2.31,16.4,27.0,2022,3,12,Open-Meteo (ERA5),6.5,0.0
2022-03-13,Barcelona,41.441124,2.2014387,15.5,6.1,10.8,14.6,4.1,08:06,19:55,9.9,13.0,0.7,2022,3,13,Open-Meteo (ERA5),7.199999999999999,0.0
2022-03-14,Barcelona,41.441124,2.2014387,14.6,10.0,12.5,9.8,6.7,08:04,19:56,6.33,38.2,1.8,2022,3,14,Open-Meteo (ERA5),5.5,0.0
2022-03-15,Barcelona,41.441124,2.2014387,16.0,13.3,14.0,12.2,9.5,08:02,19:57,9.63,33.2,0.0,2022,3,15,Open-Meteo (ERA5),4.0,0.0
2022-03-16,Barcelona,41.441124,2.2014387,16.1,13.0,14.0,11.8,9.6,08:01,19:58,10.31,32.9,0.0,2022,3,16,Open-Meteo (ERA5),4.0,0.0
2022-03-17,Barcelona,41.441124,2.2014387,16.8,13.0,14.2,13.3,9.3,07:59,19:59,8.46,31.4,0.1,2022,3,17,Open-Meteo (ERA5),3.8000000000000007,0.0
2022-03-18,Barcelona,41.441124,2.2014387,16.2,12.6,13.9,12.0,8.7,07:57,20:00,12.19,29.4,1.8,2022,3,18,Open-Meteo (ERA5),4.1,0.0
2022-03-19,Barcelona,41.441124,2.2014387,14.8,10.8,12.7,11.3,7.6,07:56,20:01,11.45,27.9,0.8,2022,3,19,Open-Meteo (ERA5),5.300000000000001,0.0
2022-03-20,Barcelona,41.441124,2.2014387,14.1,10.0,12.4,12.5,7.9,07:54,20:02,11.81,22.6,2.6,2022,3,20,Open-Meteo (ERA5),5.6,0.0
2022-03-21,Barcelona,41.441124,2.2014387,14.0,11.2,12.7,10.5,7.4,07:52,20:03,13.18,31.7,1.1,2022,3,21,Open-Meteo (ERA5),5.300000000000001,0.0
2022-03-22,Barcelona,41.441124,2.2014387,13.5,9.6,11.3,9.6,6.0,07:50,20:05,13.27,25.6,1.9,2022,3,22,Open-Meteo (ERA5),6.699999999999999,0.0
2022-03-23,Barcelona,41.441124,2.2014387,14.2,9.1,11.3,10.0,5.4,07:49,20:06,14.29,26.8,0.0,2022,3,23,Open-Meteo (ERA5),6.699999999999999,0.0
2022-03-24,Barcelona,41.441124,2.2014387,14.8,9.6,11.6,10.9,6.5,07:47,20:07,9.13,22.9,0.7,2022,3,24,Open-Meteo (ERA5),6.4,0.0
2022-03-25,Barcelona,41.441124,2.2014387,17.1,9.3,12.7,12.7,6.6,07:46,20:08,17.96,29.3,0.0,2022,3,25,Open-Meteo (ERA5),5.300000000000001,0.0
2022-03-26,Barcelona,41.441124,2.2014387,14.7,10.7,12.3,11.8,7.2,07:44,20:09,7.69,34.3,8.1,2022,3,26,Open-Meteo (ERA5),5.699999999999999,0.0
2022-03-27,Barcelona,41.441124,2.2014387,19.8,10.2,13.9,17.6,8.1,07:42,20:10,21.0,23.0,0.3,2022,3,27,Open-Meteo (ERA5),4.1,0.0
2022-03-28,Barcelona,41.441124,2.2014387,17.4,7.8,12.6,16.1,5.3,07:40,20:11,18.6,9.9,0.0,2022,3,28,Open-Meteo (ERA5),5.4,0.0
2022-03-29,Barcelona,41.441124,2.2014387,15.6,9.4,12.6,13.2,7.4,07:39,20:12,13.89,24.9,0.4,2022,3,29,Open-Meteo (ERA5),5.4,0.0
2022-03-30,Barcelona,41.441124,2.2014387,14.3,10.9,12.3,13.8,9.0,07:37,20:13,9.4,22.0,20.5,2022,3,30,Open-Meteo (ERA5),5.699999999999999,0.0
2022-03-31,Barcelona,41.441124,2.2014387,14.4,10.7,12.1,13.0,8.4,07:35,20:14,13.8,16.1,5.8,2022,3,31,Open-Meteo (ERA5),5.9,0.0
2022-04-01,Barcelona,41.441124,2.2014387,13.7,6.9,9.7,10.1,1.8,07:34,20:15,22.26,31.6,0.0,2022,4,1,Open-Meteo (ERA5),8.3,0.0
2022-04-02,Barcelona,41.441124,2.2014387,15.0,4.8,8.7,11.1,-0.6,07:32,20:17,20.9,23.4,0.2,2022,4,2,Open-Meteo (ERA5),9.3,0.0
2022-04-03,Barcelona,41.441124,2.2014387,7.4,4.4,5.9,5.0,1.4,07:30,20:18,13.78,11.9,4.9,2022,4,3,Open-Meteo (ERA5),12.1,0.0
2022-04-04,Barcelona,41.441124,2.2014387,12.8,2.2,7.4,9.5,-0.7,07:29,20:19,20.24,17.1,0.0,2022,4,4,Open-Meteo (ERA5),10.6,0.0
2022-04-05,Barcelona,41.441124,2.2014387,14.0,3.1,8.6,12.2,-0.4,07:27,20:20,22.45,14.5,0.0,2022,4,5,Open-Meteo (ERA5),9.4,0.0
2022-04-06,Barcelona,41.441124,2.2014387,15.6,7.0,11.1,12.8,4.6,07:25,20:21,16.68,17.7,0.0,2022,4,6,Open-Meteo (ERA5),6.9,0.0
2022-04-07,Barcelona,41.441124,2.2014387,21.4,6.6,13.2,18.7,4.0,07:24,20:22,22.98,27.3,0.0,2022,4,7,Open-Meteo (ERA5),4.800000000000001,0.0
2022-04-08,Barcelona,41.441124,2.2014387,22.1,7.7,15.5,19.8,5.4,07:22,20:23,22.65,25.0,0.0,2022,4,8,Open-Meteo (ERA5),2.5,0.0
2022-04-09,Barcelona,41.441124,2.2014387,18.3,11.0,14.3,15.2,9.9,07:20,20:24,19.31,28.5,0.0,2022,4,9,Open-Meteo (ERA5),3.6999999999999993,0.0
2022-04-10,Barcelona,41.441124,2.2014387,15.6,9.1,12.3,13.3,7.4,07:19,20:25,16.68,18.1,0.0,2022,4,10,Open-Meteo (ERA5),5.699999999999999,0.0
2022-04-11,Barcelona,41.441124,2.2014387,15.4,8.6,12.4,14.7,7.0,07:17,20:26,20.83,22.9,0.0,2022,4,11,Open-Meteo (ERA5),5.6,0.0
2022-04-12,Barcelona,41.441124,2.2014387,16.8,12.3,13.9,12.8,9.2,07:16,20:27,12.34,31.4,3.4,2022,4,12,Open-Meteo (ERA5),4.1,0.0
2022-04-13,Barcelona,41.441124,2.2014387,15.7,13.5,14.1,12.5,10.6,07:14,20:28,7.51,29.7,8.8,2022,4,13,Open-Meteo (ERA5),3.9000000000000004,0.0
2022-04-14,Barcelona,41.441124,2.2014387,21.3,10.9,16.1,18.0,9.4,07:12,20:30,23.13,26.1,0.0,2022,4,14,Open-Meteo (ERA5),1.8999999999999986,0.0
2022-04-15,Barcelona,41.441124,2.2014387,21.7,10.0,16.1,22.1,8.2,07:11,20:31,23.51,15.6,0.0,2022,4,15,Open-Meteo (ERA5),1.8999999999999986,0.0
2022-04-16,Barcelona,41.441124,2.2014387,24.0,12.3,17.0,24.1,10.9,07:09,20:32,23.22,19.7,0.0,2022,4,16,Open-Meteo (ERA5),1.0,0.0
2022-04-17,Barcelona,41.441124,2.2014387,20.4,13.1,15.8,20.8,12.2,07:08,20:33,22.36,19.6,0.0,2022,4,17,Open-Meteo (ERA5),2.1999999999999993,0.0
2022-04-18,Barcelona,41.441124,2.2014387,17.2,10.1,14.1,17.2,8.8,07:06,20:34,22.13,16.4,0.0,2022,4,18,Open-Meteo (ERA5),3.9000000000000004,0.0
2022-04-19,Barcelona,41.441124,2.2014387,16.8,11.2,14.2,15.9,11.0,07:05,20:35,16.87,12.4,0.7,2022,4,19,Open-Meteo (ERA5),3.8000000000000007,0.0
2022-04-20,Barcelona,41.441124,2.2014387,17.3,12.8,14.6,13.0,9.6,07:03,20:36,14.07,36.6,3.2,2022,4,20,Open-Meteo (ERA5),3.4000000000000004,0.0
2022-04-21,Barcelona,41.441124,2.2014387,16.0,10.8,13.3,15.4,7.0,07:02,20:37,7.38,36.9,24.3,2022,4,21,Open-Meteo (ERA5),4.699999999999999,0.0
2022-04-22,Barcelona,41.441124,2.2014387,19.3,9.6,14.2,17.6,7.9,07:00,20:38,22.54,24.0,0.0,2022,4,22,Open-Meteo (ERA5),3.8000000000000007,0.0
2022-04-23,Barcelona,41.441124,2.2014387,15.4,11.9,13.7,14.1,7.8,06:59,20:39,16.65,31.1,7.1,2022,4,23,Open-Meteo (ERA5),4.300000000000001,0.0
2022-04-24,Barcelona,41.441124,2.2014387,20.2,11.4,15.1,19.9,7.4,06:57,20:40,23.03,22.7,0.0,2022,4,24,Open-Meteo (ERA5),2.9000000000000004,0.0
2022-04-25,Barcelona,41.441124,2.2014387,18.8,9.1,14.5,17.9,7.7,06:56,20:41,22.28,13.7,0.0,2022,4,25,Open-Meteo (ERA5),3.5,0.0
2022-04-26,Barcelona,41.441124,2.2014387,19.7,8.7,15.0,19.0,7.5,06:54,20:43,24.78,16.8,0.0,2022,4,26,Open-Meteo (ERA5),3.0,0.0
2022-04-27,Barcelona,41.441124,2.2014387,19.2,10.1,14.9,18.7,8.5,06:53,20:44,18.4,15.6,0.1,2022,4,27,Open-Meteo (ERA5),3.0999999999999996,0.0
2022-04-28,Barcelona,41.441124,2.2014387,20.8,11.6,16.3,20.9,10.4,06:52,20:45,22.19,19.8,0.0,2022,4,28,Open-Meteo (ERA5),1.6999999999999993,0.0
2022-04-29,Barcelona,41.441124,2.2014387,22.2,10.6,16.4,22.2,9.6,06:50,20:46,23.19,18.0,0.0,2022,4,29,Open-Meteo (ERA5),1.6000000000000014,0.0
2022-04-30,Barcelona,41.441124,2.2014387,20.5,14.1,17.0,20.8,13.6,06:49,20:47,22.69,14.4,0.4,2022,4,30,Open-Meteo (ERA5),1.0,0.0
2022-05-01,Barcelona,41.441124,2.2014387,19.9,13.1,16.5,20.0,13.0,06:48,20:48,23.12,17.7,0.1,2022,5,1,Open-Meteo (ERA5),1.5,0.0
2022-05-02,Barcelona,41.441124,2.2014387,18.1,14.6,16.4,18.4,14.6,06:46,20:49,15.21,12.8,1.6,2022,5,2,Open-Meteo (ERA5),1.6000000000000014,0.0
2022-05-03,Barcelona,41.441124,2.2014387,17.7,12.5,15.4,18.7,11.8,06:45,20:50,18.06,26.4,1.8,2022,5,3,Open-Meteo (ERA5),2.5999999999999996,0.0
2022-05-04,Barcelona,41.441124,2.2014387,20.2,11.6,15.8,20.0,11.1,06:44,20:51,20.37,21.6,0.3,2022,5,4,Open-Meteo (ERA5),2.1999999999999993,0.0
2022-05-05,Barcelona,41.441124,2.2014387,20.2,11.9,16.6,20.5,10.8,06:43,20:52,22.94,16.0,1.4,2022,5,5,Open-Meteo (ERA5),1.3999999999999986,0.0
2022-05-06,Barcelona,41.441124,2.2014387,21.2,11.5,16.3,22.1,9.5,06:41,20:53,25.17,22.3,0.0,2022,5,6,Open-Meteo (ERA5),1.6999999999999993,0.0
2022-05-07,Barcelona,41.441124,2.2014387,24.2,13.9,17.5,24.4,12.2,06:40,20:54,24.9,15.3,0.0,2022,5,7,Open-Meteo (ERA5),0.5,0.0
2022-05-08,Barcelona,41.441124,2.2014387,22.2,12.1,17.2,22.0,11.2,06:39,20:55,23.87,16.6,0.0,2022,5,8,Open-Meteo (ERA5),0.8000000000000007,0.0
2022-05-09,Barcelona,41.441124,2.2014387,21.5,12.6,17.3,21.1,11.9,06:38,20:56,23.76,14.4,0.0,2022,5,9,Open-Meteo (ERA5),0.6999999999999993,0.0
2022-05-10,Barcelona,41.441124,2.2014387,23.8,13.6,18.9,22.3,12.7,06:37,20:57,25.28,24.3,0.0,2022,5,10,Open-Meteo (ERA5),0.0,0.8999999999999986
2022-05-11,Barcelona,41.441124,2.2014387,23.0,13.5,18.5,21.6,12.8,06:36,20:58,26.83,24.7,0.0,2022,5,11,Open-Meteo (ERA5),0.0,0.5
2022-05-12,Barcelona,41.441124,2.2014387,21.9,12.2,17.6,22.2,11.9,06:35,20:59,27.3,17.7,0.0,2022,5,12,Open-Meteo (ERA5),0.3999999999999986,0.0
2022-05-13,Barcelona,41.441124,2.2014387,20.9,11.7,17.3,21.6,11.1,06:34,21:01,26.47,17.0,0.0,2022,5,13,Open-Meteo (ERA5),0.6999999999999993,0.0
2022-05-14,Barcelona,41.441124,2.2014387,24.0,13.8,19.4,23.8,13.6,06:33,21:02,25.55,15.2,0.0,2022,5,14,Open-Meteo (ERA5),0.0,1.3999999999999986
2022-05-15,Barcelona,41.441124,2.2014387,24.5,15.8,20.4,24.3,15.9,06:32,21:03,26.77,18.4,0.0,2022,5,15,Open-Meteo (ERA5),0.0,2.3999999999999986
2022-05-16,Barcelona,41.441124,2.2014387,25.1,15.3,20.2,25.2,14.9,06:31,21:04,26.0,15.6,0.0,2022,5,16,Open-Meteo (ERA5),0.0,2.1999999999999993
2022-05-17,Barcelona,41.441124,2.2014387,23.7,15.5,19.7,26.0,16.8,06:30,21:05,26.59,15.0,0.0,2022,5,17,Open-Meteo (ERA5),0.0,1.6999999999999993
2022-05-18,Barcelona,41.441124,2.2014387,26.3,17.6,21.3,28.2,19.6,06:29,21:06,25.72,13.9,0.0,2022,5,18,Open-Meteo (ERA5),0.0,3.3000000000000007
2022-05-19,Barcelona,41.441124,2.2014387,23.5,19.1,20.9,25.7,21.5,06:28,21:06,24.94,15.8,0.1,2022,5,19,Open-Meteo (ERA5),0.0,2.8999999999999986
2022-05-20,Barcelona,41.441124,2.2014387,24.9,16.6,21.1,26.3,16.9,06:27,21:07,27.19,14.7,0.0,2022,5,20,Open-Meteo (ERA5),0.0,3.1000000000000014
2022-05-21,Barcelona,41.441124,2.2014387,29.5,18.1,23.4,29.4,18.7,06:26,21:08,27.56,22.4,0.0,2022,5,21,Open-Meteo (ERA5),0.0,5.399999999999999
2022-05-22,Barcelona,41.441124,2.2014387,31.6,17.0,23.9,30.8,16.9,06:25,21:09,27.91,23.7,0.0,2022,5,22,Open-Meteo (ERA5),0.0,5.899999999999999
2022-05-23,Barcelona,41.441124,2.2014387,23.9,18.1,21.3,25.5,18.9,06:25,21:10,25.89,18.6,0.0,2022,5,23,Open-Meteo (ERA5),0.0,3.3000000000000007
2022-05-24,Barcelona,41.441124,2.2014387,20.8,17.2,18.8,22.0,16.7,06:24,21:11,9.84,15.1,34.3,2022,5,24,Open-Meteo (ERA5),0.0,0.8000000000000007
2022-05-25,Barcelona,41.441124,2.2014387,20.5,15.1,17.6,20.9,14.4,06:23,21:12,10.43,17.9,19.0,2022,5,25,Open-Meteo (ERA5),0.3999999999999986,0.0
2022-05-26,Barcelona,41.441124,2.2014387,24.1,14.4,19.6,25.2,12.6,06:23,21:13,26.7,17.9,0.3,2022,5,26,Open-Meteo (ERA5),0.0,1.6000000000000014
2022-05-27,Barcelona,41.441124,2.2014387,27.5,16.7,21.1,31.2,15.8,06:22,21:14,25.46,17.1,0.0,2022,5,27,Open-Meteo (ERA5),0.0,3.1000000000000014
2022-05-28,Barcelona,41.441124,2.2014387,25.6,18.4,21.8,27.9,19.7,06:22,21:14,27.19,17.6,0.0,2022,5,28,Open-Meteo (ERA5),0.0,3.8000000000000007
2022-05-29,Barcelona,41.441124,2.2014387,22.6,17.3,20.1,25.1,18.5,06:21,21:15,27.72,15.3,0.0,2022,5,29,Open-Meteo (ERA5),0.0,2.1000000000000014
2022-05-30,Barcelona,41.441124,2.2014387,23.2,16.3,19.8,25.3,16.5,06:20,21:16,27.1,18.0,0.0,2022,5,30,Open-Meteo (ERA5),0.0,1.8000000000000007
2022-05-31,Barcelona,41.441124,2.2014387,23.6,16.1,19.9,24.4,16.5,06:20,21:17,27.86,13.8,0.0,2022,5,31,Open-Meteo (ERA5),0.0,1.8999999999999986
2022-06-01,Barcelona,41.441124,2.2014387,23.8,16.9,20.5,26.5,18.6,06:19,21:18,27.68,17.9,0.0,2022,6,1,Open-Meteo (ERA5),0.0,2.5
2022-06-02,Barcelona,41.441124,2.2014387,24.0,17.4,20.8,27.9,19.0,06:19,21:18,26.97,14.5,0.0,2022,6,2,Open-Meteo (ERA5),0.0,2.8000000000000007
2022-06-03,Barcelona,41.441124,2.2014387,24.1,18.9,21.5,27.0,21.1,06:19,21:19,27.91,14.2,0.0,2022,6,3,Open-Meteo (ERA5),0.0,3.5
2022-06-04,Barcelona,41.441124,2.2014387,25.6,18.8,22.1,29.9,21.2,06:18,21:20,26.43,18.4,0.0,2022,6,4,Open-Meteo (ERA5),0.0,4.100000000000001
2022-06-05,Barcelona,41.441124,2.2014387,25.5,18.5,22.2,27.2,20.9,06:18,21:21,27.33,16.6,0.0,2022,6,5,Open-Meteo (ERA5),0.0,4.199999999999999
2022-06-06,Barcelona,41.441124,2.2014387,26.5,19.3,22.8,28.0,22.2,06:18,21:21,27.5,23.6,0.0,2022,6,6,Open-Meteo (ERA5),0.0,4.800000000000001
2022-06-07,Barcelona,41.441124,2.2014387,25.9,19.5,22.6,26.7,21.2,06:17,21:22,26.44,20.0,0.0,2022,6,7,Open-Meteo (ERA5),0.0,4.600000000000001
2022-06-08,Barcelona,41.441124,2.2014387,25.9,19.5,21.8,28.0,21.7,06:17,21:23,19.31,19.1,1.7,2022,6,8,Open-Meteo (ERA5),0.0,3.8000000000000007
2022-06-09,Barcelona,41.441124,2.2014387,22.8,19.2,21.1,23.7,21.0,06:17,21:23,21.72,18.8,0.0,2022,6,9,Open-Meteo (ERA5),0.0,3.1000000000000014
2022-06-10,Barcelona,41.441124,2.2014387,26.1,17.9,22.0,27.9,19.7,06:17,21:24,25.61,20.4,0.0,2022,6,10,Open-Meteo (ERA5),0.0,4.0
2022-06-11,Barcelona,41.441124,2.2014387,28.0,18.8,24.0,29.0,20.8,06:17,21:24,28.45,17.2,0.0,2022,6,11,Open-Meteo (ERA5),0.0,6.0
2022-06-12,Barcelona,41.441124,2.2014387,29.7,21.1,26.0,31.7,21.7,06:17,21:25,27.19,17.1,0.0,2022,6,12,Open-Meteo (ERA5),0.0,8.0
2022-06-13,Barcelona,41.441124,2.2014387,31.7,21.0,26.5,31.2,21.4,06:16,21:25,28.37,17.2,0.0,2022,6,13,Open-Meteo (ERA5),0.0,8.5
2022-06-14,Barcelona,41.441124,2.2014387,28.6,19.8,25.0,29.1,19.6,06:16,21:25,26.09,17.3,0.0,2022,6,14,Open-Meteo (ERA5),0.0,7.0
2022-06-15,Barcelona,41.441124,2.2014387,31.0,22.8,26.2,34.2,24.9,06:16,21:26,27.87,22.1,0.0,2022,6,15,Open-Meteo (ERA5),0.0,8.2
2022-06-16,Barcelona,41.441124,2.2014387,33.0,21.2,27.8,33.5,23.1,06:17,21:26,28.81,17.3,0.0,2022,6,16,Open-Meteo (ERA5),0.0,9.8
2022-06-17,Barcelona,41.441124,2.2014387,31.1,23.0,27.6,32.0,22.7,06:17,21:27,28.53,14.8,0.0,2022,6,17,Open-Meteo (ERA5),0.0,9.600000000000001
2022-06-18,Barcelona,41.441124,2.2014387,29.1,22.2,25.5,30.6,23.4,06:17,21:27,28.65,16.1,0.0,2022,6,18,Open-Meteo (ERA5),0.0,7.5
2022-06-19,Barcelona,41.441124,2.2014387,27.8,22.4,25.0,30.7,25.6,06:17,21:27,28.51,18.3,0.0,2022,6,19,Open-Meteo (ERA5),0.0,7.0
2022-06-20,Barcelona,41.441124,2.2014387,27.6,21.8,24.9,30.5,24.7,06:17,21:28,26.32,17.6,0.0,2022,6,20,Open-Meteo (ERA5),0.0,6.899999999999999
2022-06-21,Barcelona,41.441124,2.2014387,29.6,21.6,25.2,31.7,24.9,06:17,21:28,20.7,25.5,1.1,2022,6,21,Open-Meteo (ERA5),0.0,7.199999999999999
2022-06-22,Barcelona,41.441124,2.2014387,26.9,19.9,23.5,30.6,21.7,06:18,21:28,24.53,22.3,11.2,2022,6,22,Open-Meteo (ERA5),0.0,5.5
2022-06-23,Barcelona,41.441124,2.2014387,26.7,19.4,23.6,29.2,22.1,06:18,21:28,25.04,20.6,1.1,2022,6,23,Open-Meteo (ERA5),0.0,5.600000000000001
2022-06-24,Barcelona,41.441124,2.2014387,28.9,19.2,23.6,29.0,21.2,06:18,21:28,27.93,27.8,0.0,2022,6,24,Open-Meteo (ERA5),0.0,5.600000000000001
2022-06-25,Barcelona,41.441124,2.2014387,26.7,18.8,23.1,29.4,20.7,06:18,21:28,28.42,15.9,0.0,2022,6,25,Open-Meteo (ERA5),0.0,5.100000000000001
2022-06-26,Barcelona,41.441124,2.2014387,26.7,21.1,23.8,29.4,22.8,06:19,21:28,26.09,19.7,0.0,2022,6,26,Open-Meteo (ERA5),0.0,5.800000000000001
2022-06-27,Barcelona,41.441124,2.2014387,27.8,20.7,24.2,31.7,23.8,06:19,21:29,23.69,16.8,0.6,2022,6,27,Open-Meteo (ERA5),0.0,6.199999999999999
2022-06-28,Barcelona,41.441124,2.2014387,27.5,20.5,24.1,29.2,21.2,06:20,21:29,28.47,27.1,6.6,2022,6,28,Open-Meteo (ERA5),0.0,6.100000000000001
2022-06-29,Barcelona,41.441124,2.2014387,28.0,20.4,24.1,29.3,22.0,06:20,21:28,28.33,21.7,0.0,2022,6,29,Open-Meteo (ERA5),0.0,6.100000000000001
2022-06-30,Barcelona,41.441124,2.2014387,28.1,20.6,24.5,29.2,22.9,06:20,21:28,26.73,24.2,0.0,2022,6,30,Open-Meteo (ERA5),0.0,6.5
2022-07-01,Barcelona,41.441124,2.2014387,24.8,21.4,23.2,24.7,22.3,06:21,21:28,24.74,20.7,0.0,2022,7,1,Open-Meteo (ERA5),0.0,5.199999999999999
2022-07-02,Barcelona,41.441124,2.2014387,27.2,19.5,23.6,28.0,20.6,06:21,21:28,27.88,19.9,0.0,2022,7,2,Open-Meteo (ERA5),0.0,5.600000000000001
2022-07-03,Barcelona,41.441124,2.2014387,28.6,20.6,24.5,30.1,23.6,06:22,21:28,26.17,17.0,0.0,2022,7,3,Open-Meteo (ERA5),0.0,6.5
2022-07-04,Barcelona,41.441124,2.2014387,29.0,22.5,25.6,30.3,22.5,06:23,21:28,28.16,19.2,0.0,2022,7,4,Open-Meteo (ERA5),0.0,7.600000000000001
2022-07-05,Barcelona,41.441124,2.2014387,29.9,23.0,26.1,31.7,25.9,06:23,21:27,26.16,22.3,0.0,2022,7,5,Open-Meteo (ERA5),0.0,8.100000000000001
2022-07-06,Barcelona,41.441124,2.2014387,29.6,22.7,24.7,29.9,24.2,06:24,21:27,15.17,28.3,17.5,2022,7,6,Open-Meteo (ERA5),0.0,6.699999999999999
2022-07-07,Barcelona,41.441124,2.2014387,29.4,20.8,24.6,30.7,22.6,06:24,21:27,26.38,21.7,12.0,2022,7,7,Open-Meteo (ERA5),0.0,6.600000000000001
2022-07-08,Barcelona,41.441124,2.2014387,28.2,21.3,25.1,30.5,22.6,06:25,21:26,28.61,22.1,0.0,2022,7,8,Open-Meteo (ERA5),0.0,7.100000000000001
2022-07-09,Barcelona,41.441124,2.2014387,27.9,20.4,24.7,29.9,22.2,06:26,21:26,28.09,21.3,0.0,2022,7,9,Open-Meteo (ERA5),0.0,6.699999999999999
2022-07-10,Barcelona,41.441124,2.2014387,31.3,21.2,26.3,30.4,23.5,06:26,21:26,28.48,24.3,0.0,2022,7,10,Open-Meteo (ERA5),0.0,8.3
2022-07-11,Barcelona,41.441124,2.2014387,29.0,21.8,25.6,29.9,22.4,06:27,21:25,28.33,18.7,0.0,2022,7,11,Open-Meteo (ERA5),0.0,7.600000000000001
2022-07-12,Barcelona,41.441124,2.2014387,28.6,21.6,25.6,32.2,23.5,06:28,21:25,28.19,16.0,0.0,2022,7,12,Open-Meteo (ERA5),0.0,7.600000000000001
2022-07-13,Barcelona,41.441124,2.2014387,29.7,22.1,26.2,32.7,23.1,06:29,21:24,27.76,16.1,0.0,2022,7,13,Open-Meteo (ERA5),0.0,8.2
2022-07-14,Barcelona,41.441124,2.2014387,30.7,21.4,26.7,32.9,24.3,06:30,21:24,27.91,18.6,0.0,2022,7,14,Open-Meteo (ERA5),0.0,8.7
2022-07-15,Barcelona,41.441124,2.2014387,32.1,23.0,28.0,34.3,23.4,06:30,21:23,27.4,18.3,0.0,2022,7,15,Open-Meteo (ERA5),0.0,10.0
2022-07-16,Barcelona,41.441124,2.2014387,30.5,24.3,27.5,32.4,24.4,06:31,21:22,28.07,15.5,0.0,2022,7,16,Open-Meteo (ERA5),0.0,9.5
2022-07-17,Barcelona,41.441124,2.2014387,30.6,22.8,27.2,31.1,23.8,06:32,21:22,28.24,18.3,0.0,2022,7,17,Open-Meteo (ERA5),0.0,9.2
2022-07-18,Barcelona,41.441124,2.2014387,28.9,22.2,25.7,33.0,25.3,06:33,21:21,27.92,14.1,0.0,2022,7,18,Open-Meteo (ERA5),0.0,7.699999999999999
2022-07-19,Barcelona,41.441124,2.2014387,29.1,22.4,25.8,33.2,27.0,06:34,21:20,27.72,15.3,0.0,2022,7,19,Open-Meteo (ERA5),0.0,7.800000000000001
2022-07-20,Barcelona,41.441124,2.2014387,29.1,22.8,26.4,32.5,26.9,06:35,21:20,25.5,20.7,0.0,2022,7,20,Open-Meteo (ERA5),0.0,8.399999999999999
2022-07-21,Barcelona,41.441124,2.2014387,31.0,23.0,27.2,33.1,26.4,06:35,21:19,26.43,25.1,0.0,2022,7,21,Open-Meteo (ERA5),0.0,9.2
2022-07-22,Barcelona,41.441124,2.2014387,32.9,22.4,28.0,34.6,25.6,06:36,21:18,27.39,25.9,0.0,2022,7,22,Open-Meteo (ERA5),0.0,10.0
2022-07-23,Barcelona,41.441124,2.2014387,28.6,24.5,26.6,32.5,29.1,06:37,21:17,24.71,20.2,0.1,2022,7,23,Open-Meteo (ERA5),0.0,8.600000000000001
